filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__king-calisthenics-workout-lean-muscle__0f1a2e81e9.html,King of Calisthenics Workout: Lean Muscle Without Equipment | Muscle & Strength,https://www.muscleandstrength.com/workouts/king-calisthenics-workout-lean-muscle,body weight,muscle building,full body,both,beginner,3
workouts__leg-carnage-quad-hamstring-workout__23cf4c80af.html,Leg Carnage: Superset Quad & Hamstring Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/leg-carnage-quad-hamstring-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__low-rep-arm-shoulder-workout__7488f42459.html,Low Rep Arm And Shoulder Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/low-rep-arm-shoulder-workout,home / small gym,muscle building,split,both,beginner,1
workouts__machines-only-3-day-split__0e079c7269.html,Machine Only Workout: A 3 Day Workout Split,https://www.muscleandstrength.com/workouts/machines-only-3-day-split,fully equipped gym,muscle building,split,both,beginner,3
workouts__monster-traps-workout.html__f55fdd8140.html,Monster Traps Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/monster-traps-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__morning-workout-muscle-mass__f80ab9dd44.html,Best Morning Workout For Building Muscle Mass,https://www.muscleandstrength.com/workouts/morning-workout-muscle-mass,fully equipped gym,muscle building,full body,both,beginner,4
workouts__mountain-dog-ppl-workout__315ac84310.html,"Mountain Dog PPL: Push, Pull, Legs Workout Routine w/ John Meadows",https://www.muscleandstrength.com/workouts/mountain-dog-ppl-workout,fully equipped gym,muscle building,split,both,beginner,3
workouts__muscle-and-strength-30-day-womens-workout__198c62eab0.html,Muscle & Strength's 30 Day Workout Plan For Women,https://www.muscleandstrength.com/workouts/muscle-and-strength-30-day-womens-workout,home / small gym,muscle building,full body,women,beginner,6
workouts__muscle-mania-10-week-muscle-growth-workout__9994f474cd.html,Muscle Mania: 10 Week Workout for Lean Gainz,https://www.muscleandstrength.com/workouts/muscle-mania-10-week-muscle-growth-workout,fully equipped gym,muscle building,split,both,advanced,6
workouts__muscle-strength-full-body-workout-routine__31cf84565d.html,Muscle & Strength Full Body Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/muscle-strength-full-body-workout-routine,home / small gym,muscle building,full body,both,beginner,3
workouts__phase-training-pt-1-primer-workout__3dda86c83c.html,Phase Training Pt.1: 5 Week Primer Workout for Muscle Size,https://www.muscleandstrength.com/workouts/phase-training-pt-1-primer-workout,fully equipped gym,muscle building,split,men,beginner,3
workouts__phul-workout__c686df0c63.html,Power Hypertrophy Upper Lower (P.H.U.L.) Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/phul-workout,fully equipped gym,muscle building,split,both,intermediate,4
workouts__power-muscle-burn-5-day-powerbuilding-split.html__dc3563a9cf.html,Power Muscle Burn 5 Day Powerbuilding Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-5-day-powerbuilding-split.html,fully equipped gym,muscle building,split,men,intermediate,5
workouts__project-wheels-hybrid-program-for-leg-size-strength__768b9ee2ab.html,Project WHEELS: The Ultimate Hybrid Program for Leg Size and Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/project-wheels-hybrid-program-for-leg-size-strength,fully equipped gym,muscle building,single muscle group,both,intermediate,5
workouts__punisher-better-body-muscle-building-workout__a41d07a002.html,The Punisher: A Relentless Better Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/punisher-better-body-muscle-building-workout,home / small gym,muscle building,full body,both,intermediate,3
workouts__punisher-workout-vol-ii__0d770ba307.html,The Punisher Vol. II: A Full Body Fat Burning Workout,https://www.muscleandstrength.com/workouts/punisher-workout-vol-ii,home / small gym,muscle building,full body,both,intermediate,2
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__rp-21-glute-workout-program__21d18ffcb1.html,RP-21 Glute Building Workout Program,https://www.muscleandstrength.com/workouts/rp-21-glute-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__scott-herman-german-volume-training-upper-lower-workout__1cb37c6671.html,Scott Herman’s German Volume Training Upper/Lower Workout,https://www.muscleandstrength.com/workouts/scott-herman-german-volume-training-upper-lower-workout,fully equipped gym,muscle building,split,both,advanced,4
workouts__sculpted-strength-bodybuilding-program__ab90f39c6b.html,Sculpted Strength: The Ultimate 12 Week Bodybuilding Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/sculpted-strength-bodybuilding-program,fully equipped gym,muscle building,single muscle group,both,intermediate,6
workouts__specific-periodized-linear-advanced-strength-hypertrophy__3312c08d96.html,SPLASH Training - Specific Periodized Linear Advanced Strength + Hypertrophy | Muscle & Strength,https://www.muscleandstrength.com/workouts/specific-periodized-linear-advanced-strength-hypertrophy,fully equipped gym,muscle building,split,men,intermediate,6
workouts__squat-workout-improved-size-strength__cbfd6b1f3a.html,2 Day Squat Workout For Improved Size & Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/squat-workout-improved-size-strength,fully equipped gym,muscle building,split,both,intermediate,2
workouts__steve-reeves-inspired-workout__ae276c157f.html,Building the Ideal Body: Steve Reeves Inspired Workout Program,https://www.muscleandstrength.com/workouts/steve-reeves-inspired-workout,home / small gym,muscle building,full body,men,intermediate,3
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__stronger-together-parent-teen-workout__65bbcbd6cd.html,Stronger Together: 8-Week Parent & Teen Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/stronger-together-parent-teen-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__the-butt-builder.html__f2cc4ae84d.html,The Butt Builder Workout: Women's Workout For Bigger Glutes | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-butt-builder.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__the-next-step-phase-2-intermediate-workout__35165c6e5d.html,The Next Step: Phase 2 of the Intermediate Mass Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-next-step-phase-2-intermediate-workout,fully equipped gym,muscle building,full body,men,intermediate,3
workouts__the-power-pump-routine__941faf6be8.html,The Power Pump Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-power-pump-routine,fully equipped gym,muscle building,split,both,intermediate,3
workouts__the-super-toning-training-routine.html__57f3da9c17.html,The Super Toning Training Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-super-toning-training-routine.html,fully equipped gym,muscle building,split,both,intermediate,5
workouts__the-ultimate-bro-split__017d77136b.html,The Ultimate Bro Split: 12 Weeks to MASS,https://www.muscleandstrength.com/workouts/the-ultimate-bro-split,fully equipped gym,muscle building,split,both,intermediate,5
workouts__three-muscle-toning-arms-workouts-women__6f84432a18.html,Three Muscle Toning Arm Workouts For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/three-muscle-toning-arms-workouts-women,fully equipped gym,muscle building,single muscle group,women,beginner,1
workouts__total-package-workout__3bc37ed96a.html,The Total Package: A Full Body Strength & Hypertrophy Workout,https://www.muscleandstrength.com/workouts/total-package-workout,fully equipped gym,muscle building,full body,both,intermediate,3
workouts__upper-lower-4-day-gym-bodybuilding-workout__8b62950430.html,Upper/Lower 4 Day Bodybuilding Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-4-day-gym-bodybuilding-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__upper-lower-kettlebell-workout__235698a304.html,Upper/Lower (At Home) Kettlebell Workout,https://www.muscleandstrength.com/workouts/upper-lower-kettlebell-workout,home / small gym,muscle building,split,both,beginner,4
workouts__upper-lower-womens-dumbbell-only-workout__c34534ef45.html,4 Day Upper/Lower Women's Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,4
workouts__women-over-40__7141a7421a.html,10-Week Lean & Strong Program for Women 40+ | Muscle & Strength,https://www.muscleandstrength.com/workouts/women-over-40,fully equipped gym,muscle building,split,women,beginner,4
