filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__single-pair-dumbbell-bodyweight-workout__b73419662b.html,4 Day Dumbbell and Bodyweight Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/single-pair-dumbbell-bodyweight-workout,body weight,fat loss,split,both,beginner,4
workouts__spring-fat-melter__834dbbf28b.html,Spring Fat Melter: 6 Week Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/spring-fat-melter,fully equipped gym,fat loss,split,both,beginner,3
workouts__spring-shred-starter-workout__1e132ca819.html,Spring Shred Starter Workout: Full Body Workouts + Cardio,https://www.muscleandstrength.com/workouts/spring-shred-starter-workout,fully equipped gym,fat loss,full body,both,beginner,3
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__strength-bulk-beginner-workout-linear-progression__f5e2cb48d2.html,Strength And Bulk Beginner Workout - Linear Progression | Muscle & Strength,https://www.muscleandstrength.com/workouts/strength-bulk-beginner-workout-linear-progression,home / small gym,strength,full body,men,beginner,3
workouts__stronger-together-parent-teen-workout__65bbcbd6cd.html,Stronger Together: 8-Week Parent & Teen Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/stronger-together-parent-teen-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__summer-shape-up-womens-home-workout__5b349bf599.html,Summer Shape Up at Home: Women's 6 Week Fat-Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/summer-shape-up-womens-home-workout,home / small gym,fat loss,split,women,beginner,5
workouts__the-butt-builder.html__f2cc4ae84d.html,The Butt Builder Workout: Women's Workout For Bigger Glutes | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-butt-builder.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__the-complete-squat-program__d06cda630d.html,The Complete Squat Program: Build Strength & Muscle in 8 Weeks | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-complete-squat-program,fully equipped gym,strength,split,both,beginner,4
workouts__three-30-minute-fat-burning-workouts__f4ed7ed804.html,Three 30 Minute Fat Burning Weekly Workouts,https://www.muscleandstrength.com/workouts/three-30-minute-fat-burning-workouts,fully equipped gym,fat loss,full body,both,beginner,3
workouts__three-muscle-toning-arms-workouts-women__6f84432a18.html,Three Muscle Toning Arm Workouts For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/three-muscle-toning-arms-workouts-women,fully equipped gym,muscle building,single muscle group,women,beginner,1
workouts__total-body-torcher__38caf7ae00.html,Total Body Torcher: 8 Week Full Body Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/total-body-torcher,home / small gym,fat loss,full body,both,beginner,3
workouts__upper-lower-4-day-gym-bodybuilding-workout__8b62950430.html,Upper/Lower 4 Day Bodybuilding Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-4-day-gym-bodybuilding-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__upper-lower-bodyweight-split__d21f791d31.html,4 Day Upper/Lower Bodyweight Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-bodyweight-split,home / small gym,general fitness,split,both,beginner,4
workouts__upper-lower-kettlebell-workout__235698a304.html,Upper/Lower (At Home) Kettlebell Workout,https://www.muscleandstrength.com/workouts/upper-lower-kettlebell-workout,home / small gym,muscle building,split,both,beginner,4
workouts__upper-lower-womens-dumbbell-only-workout__c34534ef45.html,4 Day Upper/Lower Women's Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,4
workouts__women-over-40__7141a7421a.html,10-Week Lean & Strong Program for Women 40+ | Muscle & Strength,https://www.muscleandstrength.com/workouts/women-over-40,fully equipped gym,muscle building,split,women,beginner,4
workouts__womens-fitness-trainer-6-week-strength-workout__2fcec88f33.html,Women’s Fitness Trainer: 6 Week Women's Workout for Strength,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-strength-workout,fully equipped gym,strength,full body,women,beginner,3
