filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__drop-5-home-workout-4-day-plan__364b99c9e6.html,Drop 5 System: 4 Day Home Muscle Building Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/drop-5-home-workout-4-day-plan,home / small gym,muscle building,split,both,intermediate,4
workouts__dumbbar-supersets__dc746686b2.html,DumbBar Workout: Make Killer Gains With Dumbbell & Barbell Supersets,https://www.muscleandstrength.com/workouts/dumbbar-supersets,home / small gym,muscle building,split,both,beginner,6
workouts__dumbbell-barbell-home-workout.html__44491ca47f.html,3 Day Dumbbell & Barbell Home Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-barbell-home-workout.html,home / small gym,muscle building,split,both,intermediate,3
workouts__dumbbell-barbell-mass-workout.html__4330bb3974.html,Dumbbell & Barbell Mass Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-barbell-mass-workout.html,home / small gym,muscle building,split,both,intermediate,5
workouts__dumbbell-bodyweight-chest-workout__09bec268e8.html,3 Dumbbell and Bodyweight Chest Workouts (No Bench Needed!) | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-bodyweight-chest-workout,home / small gym,muscle building,single muscle group,both,beginner,2
workouts__dumbbell-only-upper-lower-workout-routine__534edde18b.html,4 Day Dumbbell Only Upper/Lower Workout Routine,https://www.muscleandstrength.com/workouts/dumbbell-only-upper-lower-workout-routine,home / small gym,muscle building,split,both,beginner,4
workouts__express-workout-program__8e6844f200.html,The Express Workout Program: Quick Workouts for Quick Results,https://www.muscleandstrength.com/workouts/express-workout-program,fully equipped gym,fat loss,full body,both,intermediate,3
workouts__fat-loss-inferno-5-day-workout__1b511da3e0.html,Fat Loss Inferno: 5 Day Workout to Get Ripped,https://www.muscleandstrength.com/workouts/fat-loss-inferno-5-day-workout,fully equipped gym,fat loss,split,both,intermediate,5
workouts__frankoman-2-day-intermediate-ab-routine.html__7ee96e7afa.html,Frankoman's 2 Day Intermediate Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/frankoman-2-day-intermediate-ab-routine.html,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__frankoman-dumbbell-only-split.html__18cad00902.html,Frankoman's Dumbbell Only Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/frankoman-dumbbell-only-split.html,home / small gym,muscle building,split,both,beginner,3
workouts__full-body-blast-off-workout__3aae83e630.html,Full Body Blast Off Workout - The Best Full Body Routine,https://www.muscleandstrength.com/workouts/full-body-blast-off-workout,fully equipped gym,muscle building,full body,both,intermediate,7
workouts__full-body-bodyweight-workout.html__c174122661.html,Full Body Bodyweight Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/full-body-bodyweight-workout.html,body weight,muscle building,full body,both,beginner,1
workouts__full-body-kettlebell-circuit-workout__9426a51456.html,Full Body Kettlebell at Home (or Anywhere) Circuit Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/full-body-kettlebell-circuit-workout,home / small gym,general fitness,full body,both,beginner,3
workouts__get-ripped-3-day-split__18abb74ad1.html,Get RIPPED: 3 Day Workout Split Plus Cardio Routine,https://www.muscleandstrength.com/workouts/get-ripped-3-day-split,fully equipped gym,fat loss,split,both,intermediate,3
workouts__giant-set-workouts-hypertrophy__d72c4f3376.html,Conquering The Giant: Giant Set Workouts For Hypertrophy & Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/giant-set-workouts-hypertrophy,home / small gym,muscle building,single muscle group,both,intermediate,3
workouts__guns-a-blazing-workout__9e17f80a6b.html,"The ""Guns-A-Blazing"" Arm Training Workout Routine",https://www.muscleandstrength.com/workouts/guns-a-blazing-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__guns-of-glory-workout__d85520ffc1.html,Guns of Glory: An Arm Training Workout Program,https://www.muscleandstrength.com/workouts/guns-of-glory-workout,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html__19d30d9225.html,A Hardcore Look At Wendler's 5/3/1 Powerlifting Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html,home / small gym,strength,split,both,intermediate,3
workouts__hit-workout-high-intensity-training-routine__f2b9b6d34f.html,HIT Workout - Build Muscle With This High Intensity Training Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/hit-workout-high-intensity-training-routine,fully equipped gym,muscle building,full body,both,beginner,3
workouts__home-gym-barbell-workout-routine__e4f9e5d1f5.html,Home Or Gym Barbell Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/home-gym-barbell-workout-routine,home / small gym,muscle building,split,both,beginner,4
workouts__increase-your-wingspan-workout__8469c11463.html,The Perfect Back Workout to Increase Your Wingspan,https://www.muscleandstrength.com/workouts/increase-your-wingspan-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__increasing-intensity-circuit-abs-workout__9b12573eda.html,Increasing Intensity Circuit Abs Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/increasing-intensity-circuit-abs-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__jamal-browner-deadlift-program__ef5d665f41.html,"Jamal Browner’s 2-Day Deadlifting Program: Deadlift 1,000+ Lbs | Muscle & Strength",https://www.muscleandstrength.com/workouts/jamal-browner-deadlift-program,fully equipped gym,strength,single muscle group,both,intermediate,2
workouts__jason-blaha-ice-cream-fitness-5x5-novice-workout__278860e4fc.html,Jason Blaha's Ice Cream Fitness 5x5 Novice Program,https://www.muscleandstrength.com/workouts/jason-blaha-ice-cream-fitness-5x5-novice-workout,fully equipped gym,strength,full body,both,beginner,3
workouts__jason-blaha-intermediate-strength-program__9d746265eb.html,Jason Blaha's Off Season Linear Periodization Intermediate Strength Program #1 | Muscle & Strength,https://www.muscleandstrength.com/workouts/jason-blaha-intermediate-strength-program,home / small gym,strength,split,both,intermediate,4
workouts__jeremys-6-day-hardcore-strength-workout.html__b4dd06c003.html,Jeremy's 6 Day Hardcore Strength Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/jeremys-6-day-hardcore-strength-workout.html,home / small gym,strength,split,both,intermediate,6
workouts__kelsos-bench-training.html__aa2779e8a3.html,Kelso's Bench Press Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/kelsos-bench-training.html,home / small gym,strength,single muscle group,both,intermediate,2
workouts__kettlebell-dumbbell-hiit-workout__a6c6762b2c.html,"No Kettlebell, No Problem - Dumbbell HIIT Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/kettlebell-dumbbell-hiit-workout,home / small gym,fat loss,full body,both,beginner,2
workouts__king-calisthenics-workout-lean-muscle__0f1a2e81e9.html,King of Calisthenics Workout: Lean Muscle Without Equipment | Muscle & Strength,https://www.muscleandstrength.com/workouts/king-calisthenics-workout-lean-muscle,body weight,muscle building,full body,both,beginner,3
workouts__leg-carnage-quad-hamstring-workout__23cf4c80af.html,Leg Carnage: Superset Quad & Hamstring Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/leg-carnage-quad-hamstring-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__limited-equipment-home-workout__db8a7c4a4b.html,5 Day Minimal Equipment Home Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/limited-equipment-home-workout,home / small gym,fat loss,split,both,beginner,5
workouts__low-rep-arm-shoulder-workout__7488f42459.html,Low Rep Arm And Shoulder Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/low-rep-arm-shoulder-workout,home / small gym,muscle building,split,both,beginner,1
workouts__machines-only-3-day-split__0e079c7269.html,Machine Only Workout: A 3 Day Workout Split,https://www.muscleandstrength.com/workouts/machines-only-3-day-split,fully equipped gym,muscle building,split,both,beginner,3
workouts__max-fat-burning-workouts__468998a890.html,3 Fat Blasting Workouts for Maximum Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/max-fat-burning-workouts,fully equipped gym,fat loss,full body,both,beginner,2
workouts__monster-traps-workout.html__f55fdd8140.html,Monster Traps Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/monster-traps-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__morning-workout-muscle-mass__f80ab9dd44.html,Best Morning Workout For Building Muscle Mass,https://www.muscleandstrength.com/workouts/morning-workout-muscle-mass,fully equipped gym,muscle building,full body,both,beginner,4
workouts__mountain-dog-ppl-workout__315ac84310.html,"Mountain Dog PPL: Push, Pull, Legs Workout Routine w/ John Meadows",https://www.muscleandstrength.com/workouts/mountain-dog-ppl-workout,fully equipped gym,muscle building,split,both,beginner,3
workouts__muscle-mania-10-week-muscle-growth-workout__9994f474cd.html,Muscle Mania: 10 Week Workout for Lean Gainz,https://www.muscleandstrength.com/workouts/muscle-mania-10-week-muscle-growth-workout,fully equipped gym,muscle building,split,both,advanced,6
workouts__muscle-strength-full-body-workout-routine__31cf84565d.html,Muscle & Strength Full Body Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/muscle-strength-full-body-workout-routine,home / small gym,muscle building,full body,both,beginner,3
workouts__myers-glute-workout__74637a0ed3.html,Build the Best Glutes in Your Gym with These 3 Workouts,https://www.muscleandstrength.com/workouts/myers-glute-workout,fully equipped gym,fat loss,split,both,beginner,3
workouts__phul-workout__c686df0c63.html,Power Hypertrophy Upper Lower (P.H.U.L.) Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/phul-workout,fully equipped gym,muscle building,split,both,intermediate,4
workouts__playground-workouts__c4aae1ce4f.html,Playground Workouts: Having Fun While Building the Body You Want,https://www.muscleandstrength.com/workouts/playground-workouts,body weight,fat loss,split,both,beginner,3
workouts__powerlifting-workout.html__485a3dc2a0.html,100% Powerlifting Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/powerlifting-workout.html,fully equipped gym,strength,split,both,intermediate,4
workouts__project-wheels-hybrid-program-for-leg-size-strength__768b9ee2ab.html,Project WHEELS: The Ultimate Hybrid Program for Leg Size and Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/project-wheels-hybrid-program-for-leg-size-strength,fully equipped gym,muscle building,single muscle group,both,intermediate,5
workouts__punisher-better-body-muscle-building-workout__a41d07a002.html,The Punisher: A Relentless Better Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/punisher-better-body-muscle-building-workout,home / small gym,muscle building,full body,both,intermediate,3
workouts__punisher-workout-vol-ii__0d770ba307.html,The Punisher Vol. II: A Full Body Fat Burning Workout,https://www.muscleandstrength.com/workouts/punisher-workout-vol-ii,home / small gym,muscle building,full body,both,intermediate,2
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__recommit-to-fit-2-week-plan__847f351567.html,2-Week Workout Plan to Jumpstart Your Return to the Gym | Muscle & Strength,https://www.muscleandstrength.com/workouts/recommit-to-fit-2-week-plan,fully equipped gym,general fitness,full body,both,beginner,4
workouts__rippetoe-wichita-falls-novice-program.html__0161f632fc.html,Rippetoe Wichita Falls Novice Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/rippetoe-wichita-falls-novice-program.html,home / small gym,strength,full body,both,beginner,3
workouts__rp-21-glute-workout-program__21d18ffcb1.html,RP-21 Glute Building Workout Program,https://www.muscleandstrength.com/workouts/rp-21-glute-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__scott-herman-german-volume-training-upper-lower-workout__1cb37c6671.html,Scott Herman’s German Volume Training Upper/Lower Workout,https://www.muscleandstrength.com/workouts/scott-herman-german-volume-training-upper-lower-workout,fully equipped gym,muscle building,split,both,advanced,4
workouts__sculpted-strength-bodybuilding-program__ab90f39c6b.html,Sculpted Strength: The Ultimate 12 Week Bodybuilding Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/sculpted-strength-bodybuilding-program,fully equipped gym,muscle building,single muscle group,both,intermediate,6
workouts__shredded-21-day-fat-loss__f32d118c33.html,Get Shredded For The New Year: 21-Day Fat Loss Workout,https://www.muscleandstrength.com/workouts/shredded-21-day-fat-loss,fully equipped gym,fat loss,full body,both,beginner,7
workouts__single-pair-dumbbell-bodyweight-workout__b73419662b.html,4 Day Dumbbell and Bodyweight Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/single-pair-dumbbell-bodyweight-workout,body weight,fat loss,split,both,beginner,4
workouts__spring-fat-melter__834dbbf28b.html,Spring Fat Melter: 6 Week Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/spring-fat-melter,fully equipped gym,fat loss,split,both,beginner,3
workouts__spring-shred-starter-workout__1e132ca819.html,Spring Shred Starter Workout: Full Body Workouts + Cardio,https://www.muscleandstrength.com/workouts/spring-shred-starter-workout,fully equipped gym,fat loss,full body,both,beginner,3
workouts__squat-workout-improved-size-strength__cbfd6b1f3a.html,2 Day Squat Workout For Improved Size & Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/squat-workout-improved-size-strength,fully equipped gym,muscle building,split,both,intermediate,2
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__stronger-together-parent-teen-workout__65bbcbd6cd.html,Stronger Together: 8-Week Parent & Teen Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/stronger-together-parent-teen-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__tactical-physique-strength-conditioning-workout__0c16a8477d.html,The Tactical Physique: A Functional Strength Training & Conditioning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/tactical-physique-strength-conditioning-workout,home / small gym,general fitness,split,both,intermediate,4
workouts__the-bear-barbell-complex.html__bd73d4f67d.html,The Bear Barbell Complex | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-bear-barbell-complex.html,home / small gym,general fitness,full body,both,intermediate,3
workouts__the-butt-builder.html__f2cc4ae84d.html,The Butt Builder Workout: Women's Workout For Bigger Glutes | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-butt-builder.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__the-cardio-free-fat-burning-workout-program__80c5a6740e.html,The Cardio-Free Fat Burning Workout Program,https://www.muscleandstrength.com/workouts/the-cardio-free-fat-burning-workout-program,fully equipped gym,fat loss,full body,both,intermediate,4
workouts__the-complete-squat-program__d06cda630d.html,The Complete Squat Program: Build Strength & Muscle in 8 Weeks | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-complete-squat-program,fully equipped gym,strength,split,both,beginner,4
workouts__the-power-pump-routine__941faf6be8.html,The Power Pump Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-power-pump-routine,fully equipped gym,muscle building,split,both,intermediate,3
workouts__the-super-toning-training-routine.html__57f3da9c17.html,The Super Toning Training Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-super-toning-training-routine.html,fully equipped gym,muscle building,split,both,intermediate,5
workouts__the-ultimate-bro-split__017d77136b.html,The Ultimate Bro Split: 12 Weeks to MASS,https://www.muscleandstrength.com/workouts/the-ultimate-bro-split,fully equipped gym,muscle building,split,both,intermediate,5
workouts__three-30-minute-fat-burning-workouts__f4ed7ed804.html,Three 30 Minute Fat Burning Weekly Workouts,https://www.muscleandstrength.com/workouts/three-30-minute-fat-burning-workouts,fully equipped gym,fat loss,full body,both,beginner,3
workouts__total-body-torcher__38caf7ae00.html,Total Body Torcher: 8 Week Full Body Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/total-body-torcher,home / small gym,fat loss,full body,both,beginner,3
workouts__total-package-workout__3bc37ed96a.html,The Total Package: A Full Body Strength & Hypertrophy Workout,https://www.muscleandstrength.com/workouts/total-package-workout,fully equipped gym,muscle building,full body,both,intermediate,3
workouts__upper-lower-4-day-gym-bodybuilding-workout__8b62950430.html,Upper/Lower 4 Day Bodybuilding Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-4-day-gym-bodybuilding-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__upper-lower-bodyweight-split__d21f791d31.html,4 Day Upper/Lower Bodyweight Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-bodyweight-split,home / small gym,general fitness,split,both,beginner,4
workouts__upper-lower-kettlebell-workout__235698a304.html,Upper/Lower (At Home) Kettlebell Workout,https://www.muscleandstrength.com/workouts/upper-lower-kettlebell-workout,home / small gym,muscle building,split,both,beginner,4
